,dato,albedo,balanse,diffus,fd,fluxm,fluxs,global,grmin,irød,jt010,jt100,jt002,jt020,jt005,jt050,lp,lt,ltmax,ltmin,nb,par,rf,sd,sdman,synlig,uv,vh,vhmax,vr
809,1990-03-20 00:00:00,0.27,1.91,3.32,,,,9.76,,55.0,4.0,2.4,,3.8,3.4,3.5,,6.3,10.4,3.3,0.0,22.38,58.8,,,39.8,5.2,5.6,10.4,SV
810,1990-03-21 00:00:00,0.23,-0.19,2.15,,,,2.85,,50.4,4.1,2.5,,3.9,3.8,3.5,,6.2,10.0,3.9,2.5,6.28,87.4,,,43.9,5.7,6.0,10.8,S
811,1990-03-22 00:00:00,0.27,1.36,2.6,,,,10.21,,53.8,4.1,2.6,,3.9,3.6,3.6,,7.1,11.8,3.7,4.0,23.42,58.0,,,40.8,5.4,5.6,10.5,S
812,1990-03-23 00:00:00,0.25,1.28,4.0,,,,8.02,,53.3,3.8,2.8,,3.7,3.2,3.6,,5.9,10.6,2.0,0.0,18.37,63.9,,,40.90000000000001,5.8,6.3,12.8,SV
813,1990-03-24 00:00:00,0.27,3.38,2.09,,,,12.68,,54.5,4.3,2.8,,4.0,4.0,3.6,,6.8,10.0,2.7,0.0,29.06,62.1,,,40.4,5.1,8.0,15.5,SV
814,1990-03-25 00:00:00,0.25,1.73,5.22,,,,9.01,,53.4,3.9,2.9,,3.8,3.3,3.7,,6.4,11.5,1.6,0.0,20.82,52.1,,,41.0,5.6,4.7,8.6,N
815,1990-03-26 00:00:00,0.27,2.2,4.26,,,,9.83,,54.2,3.8,3.0,,3.6,3.1,3.7,,4.8,10.6,-1.2,0.0,22.6,64.3,,,40.59999999999999,5.2,2.0,5.4,N
816,1990-03-27 00:00:00,0.27,2.96,4.42,,,,11.85,,55.3,3.6,3.0,,3.5,3.0,3.7,,4.7,9.3,-0.3,0.0,27.25,78.3,,,39.5,5.2,4.8,10.0,S
817,1990-03-28 00:00:00,0.26,3.12,5.25,,,,12.22,,55.7,3.9,3.1,,3.7,3.5,3.6,,4.5,8.6,1.0,0.0,27.93,79.2,,,39.4,4.9,4.5,8.2,S
818,1990-03-29 00:00:00,0.26,0.98,5.05,,,,7.1,,53.6,3.8,3.1,,3.7,3.2,3.7,,4.4,8.2,0.4,0.0,16.4,81.3,,,40.7,5.7,5.6,11.4,S
819,1990-03-30 00:00:00,0.26,4.05,2.22,,,,13.83,,54.3,3.9,3.2,,3.7,3.5,3.7,,7.8,15.8,-0.3,0.0,32.7,55.4,,,40.8,4.9,5.0,9.2,SV
820,1990-03-31 00:00:00,0.25,4.18,3.54,,,,12.86,,53.2,4.5,3.2,,4.2,4.5,3.8,,10.7,17.5,2.6,0.0,30.57,54.6,,,41.8,5.0,3.7,8.2,SV
821,1990-04-01 00:00:00,0.25,2.29,5.45,,,,7.87,,52.5,4.9,3.2,,4.6,4.6,4.0,,8.1,13.1,2.2,0.0,18.59,72.7,,,42.0,5.5,2.5,5.3,S
822,1990-04-02 00:00:00,0.22,0.82,1.42,,,,1.47,,45.1,5.1,3.3,,4.9,4.8,4.2,,6.1,7.1,5.1,0.0,3.2,97.6,,,47.3,7.6,3.4,6.4,S
823,1990-04-03 00:00:00,,,,,,,,,,,,,,,,,4.7,9.1,2.2,18.5,,,,,,,,,
824,1990-04-04 00:00:00,,,,,,,,,,,,,,,,,0.3,4.0,-3.1,2.6,,,,,,,,,
825,1990-04-05 00:00:00,0.25,1.83,7.42,,,,8.83,,53.7,3.1,3.6,,3.3,2.0,4.3,,2.4,6.5,-4.0,0.0,19.88,59.6,,,40.59999999999999,5.7,5.9,11.4,S
826,1990-04-06 00:00:00,0.27,3.1,6.47,,,,11.35,,54.0,3.6,3.6,,3.5,3.0,3.9,,3.6,7.2,-2.2,0.0,26.48,62.0,,,40.4,5.6,3.8,10.9,N
827,1990-04-07 00:00:00,0.28,4.42,8.4,,,,15.18,,56.6,2.9,3.6,,2.9,1.8,3.8,,-0.3,4.8,-5.5,0.0,34.4,60.0,,,38.4,5.0,1.7,5.3,N
828,1990-04-08 00:00:00,0.26,4.79,11.2,,,,15.44,,55.4,2.4,3.5,,2.5,1.5,3.5,,1.2,7.5,-6.7,0.0,35.79,65.3,,,39.4,5.2,2.8,7.1,SV
829,1990-04-09 00:00:00,0.25,4.36,11.35,,,,12.66,,54.3,3.0,3.5,,2.9,2.6,3.3,,5.5,9.8,1.6,0.0,29.33,65.8,,,40.3,5.4,5.6,10.8,S
830,1990-04-10 00:00:00,0.26,5.16,12.76,,,,13.07,,54.3,4.0,3.4,,3.7,3.8,3.5,,5.9,10.2,2.9,0.0,30.68,77.0,,,40.40000000000001,5.3,5.1,10.6,S
831,1990-04-11 00:00:00,0.25,5.47,11.67,,,,11.98,,52.4,4.6,3.4,,4.3,4.5,3.8,,5.0,8.8,2.4,9.2,28.25,78.9,,,42.1,5.5,3.0,6.2,N
832,1990-04-12 00:00:00,0.24,3.66,7.42,,,,7.86,,52.2,4.6,3.4,,4.4,4.2,4.0,,5.2,7.8,1.5,0.0,18.43,88.6,,,41.5,6.3,4.9,9.2,S
833,1990-04-13 00:00:00,0.26,5.5,13.33,,,,13.92,,53.7,5.5,3.5,,5.1,5.7,4.2,,7.0,11.8,2.0,0.0,32.42,76.8,,,41.0,5.3,2.2,5.3,SV
834,1990-04-14 00:00:00,0.22,1.73,2.93,,,,3.04,,45.4,5.6,3.6,,5.3,5.3,4.6,,6.9,10.1,2.3,,7.12,90.2,,,47.4,7.2,3.3,7.4,S
835,1990-04-15 00:00:00,0.24,4.23,10.14,,,,10.61,,52.4,5.8,3.7,,5.5,5.6,4.8,,5.8,9.7,2.1,,24.47,73.5,,,41.6,6.0,3.2,6.1,S
836,1990-04-16 00:00:00,0.23,0.91,4.29,,,,4.5,,48.1,5.4,3.8,,5.3,4.8,5.0,,4.4,7.3,1.5,17.4,10.38,90.0,,,45.1,6.8,2.5,5.9,N
837,1990-04-17 00:00:00,0.25,4.52,7.81,,,,11.64,,53.5,4.9,3.9,,4.8,4.3,4.9,,3.6,8.0,0.0,,27.01,83.1,,,40.8,5.7,3.1,8.8,S
838,1990-04-18 00:00:00,0.4,4.1,6.15,,,,12.13,,52.0,4.7,4.0,,4.7,4.0,4.9,,3.5,7.4,0.4,9.7,28.92,87.9,,,42.0,6.0,3.1,8.3,S
839,1990-04-19 00:00:00,0.26,5.29,5.24,,,,14.79,,54.8,5.1,4.0,,4.9,5.0,4.7,,7.6,12.4,1.3,3.8,34.35,56.3,,,39.90000000000001,5.3,2.9,6.1,
840,1990-04-20 00:00:00,0.23,2.94,4.92,,,,5.46,,50.6,5.6,4.1,,5.3,5.3,4.9,,7.6,10.6,4.9,1.0,12.81,66.9,,,43.0,6.4,4.0,7.3,N
841,1990-04-21 00:00:00,0.25,5.73,7.83,,,,12.22,,53.8,6.2,4.1,,5.8,6.3,5.1,,9.9,14.2,6.3,0.0,28.39,60.3,,,40.8,5.4,3.0,5.6,N
842,1990-04-22 00:00:00,0.25,6.54,8.06,,,,15.31,,54.7,7.1,4.2,,6.6,7.4,5.4,,10.7,16.6,5.7,0.0,35.18,68.8,,,40.4,4.9,1.7,5.2,N
843,1990-04-23 00:00:00,0.26,6.95,7.66,,,,18.4,,55.2,7.7,4.3,,7.2,7.8,5.8,,10.5,17.8,2.9,0.0,42.05,63.6,,,40.0,4.8,1.6,4.8,
844,1990-04-24 00:00:00,0.27,6.81,9.54,,,,18.1,,55.7,7.9,4.5,,7.4,7.9,6.2,,10.4,18.5,1.5,0.0,41.37,62.3,,,39.59999999999999,4.7,1.3,3.5,S
845,1990-04-25 00:00:00,0.26,6.53,4.28,,,,19.12,,55.7,8.0,4.6,,7.6,7.8,6.5,,10.5,17.0,2.0,0.0,43.26,56.8,,,39.5,4.8,3.1,7.4,
846,1990-04-26 00:00:00,0.24,0.2,3.46,,,,3.79,,48.7,7.7,4.8,,7.5,7.1,6.7,,8.1,10.5,4.4,0.0,8.85,81.8,,,44.59999999999999,6.7,4.9,10.9,S
847,1990-04-27 00:00:00,0.26,4.96,6.85,,,,14.55,,54.3,6.9,4.9,,6.8,6.3,6.6,,5.9,10.5,0.0,8.2,33.91,48.4,,,40.0,5.7,3.4,7.3,N
848,1990-04-28 00:00:00,0.26,7.53,2.99,,,,20.6,,54.1,6.5,5.0,,6.4,6.0,6.4,,5.5,10.1,-2.0,,47.96,58.1,,,40.6,5.3,3.3,7.8,S
849,1990-04-29 00:00:00,0.24,1.59,4.68,,,,5.47,,48.0,6.9,5.1,,6.7,6.6,6.3,,10.3,16.0,5.6,1.8,13.24,77.0,,,45.3,6.7,3.2,8.0,S
850,1990-04-30 00:00:00,0.25,7.64,5.06,,,,17.45,,51.8,8.2,5.1,,7.6,8.6,6.5,,15.3,20.7,10.8,,41.83,48.3,,,42.6,5.6,3.3,6.7,NV
851,1990-05-01 00:00:00,0.26,9.06,3.09,,,,21.48,,53.3,9.0,5.2,,8.4,9.4,6.9,,15.5,24.4,6.4,0.0,50.95,51.5,,,41.6,5.1,2.2,4.8,N
852,1990-05-02 00:00:00,0.26,9.05,2.17,,,,22.02,,53.7,9.5,5.3,,9.0,9.7,7.3,,14.4,22.6,5.5,0.0,52.09,59.9,,,41.3,5.0,2.8,7.3,S
853,1990-05-03 00:00:00,0.26,8.87,2.2,,,,22.22,,53.5,9.7,5.5,,9.2,9.9,7.7,,14.6,24.6,3.8,0.0,52.62,62.2,,,41.5,5.0,1.7,5.9,S
854,1990-05-04 00:00:00,0.27,8.7,2.81,,,,21.9,,53.7,10.2,5.7,,9.7,10.5,8.0,,16.9,25.3,6.9,0.0,51.73,47.2,,,41.3,5.0,2.0,4.5,N
855,1990-05-05 00:00:00,0.26,8.78,3.34,,,,21.15,,53.6,10.6,5.9,,10.1,10.8,8.4,,14.5,21.9,5.8,0.0,49.32,63.8,,,41.2,5.2,2.4,6.4,S
856,1990-05-06 00:00:00,0.27,8.03,5.34,,,,20.85,,54.6,10.5,6.1,,10.1,10.5,8.7,,14.1,22.1,5.5,0.0,48.15,65.4,,,40.3,5.1,2.7,7.7,S
857,1990-05-07 00:00:00,0.27,8.41,6.15,,,,20.51,,55.4,10.8,6.3,,10.3,10.9,8.8,,15.5,23.7,5.7,0.0,47.12,58.6,,,39.7,4.9,1.3,3.9,S
858,1990-05-08 00:00:00,0.27,8.08,6.47,,,,20.39,,54.8,11.1,6.5,,10.6,11.3,9.0,,15.6,21.9,8.1,0.0,46.78,57.6,,,40.2,5.0,2.3,5.7,N
859,1990-05-09 00:00:00,0.27,7.7,8.3,,,,19.64,,55.6,11.5,6.7,,10.9,11.8,9.3,,14.6,20.9,7.8,0.0,44.57,70.4,,,39.5,4.9,2.0,5.7,SV
860,1990-05-10 00:00:00,0.26,8.49,7.13,,,,19.26,,54.9,11.7,6.8,,11.2,11.9,9.5,,14.6,21.5,8.4,0.0,43.88,71.2,,,40.1,5.0,2.8,6.5,SV
861,1990-05-11 00:00:00,0.26,9.05,7.64,,,,20.01,,54.0,11.7,7.0,,11.2,11.6,9.8,,13.0,17.3,8.0,0.0,46.48,51.6,,,40.6,5.4,3.4,7.1,
862,1990-05-12 00:00:00,0.26,9.08,6.72,,,,23.01,,54.4,11.0,7.2,,10.7,10.7,9.8,,9.8,15.9,3.6,0.0,53.37,39.6,,,40.4,5.2,2.2,5.0,N
863,1990-05-13 00:00:00,0.26,8.19,9.94,,,,20.28,,54.2,10.5,7.3,,10.2,10.1,9.6,,11.6,18.3,2.4,0.0,46.95,46.7,,,40.5,5.3,2.4,5.7,N
864,1990-05-14 00:00:00,0.25,2.66,5.72,,,,6.42,,49.6,10.2,7.4,,9.9,9.8,9.5,,10.2,13.9,6.8,0.6,15.2,69.3,,,43.6,6.8,1.6,3.3,N
865,1990-05-15 00:00:00,0.26,10.09,10.01,,,,22.92,,54.1,10.4,7.5,,10.0,10.4,9.4,,12.0,16.9,5.1,0.4,53.71,71.8,,,40.7,5.2,3.3,9.7,SV
866,1990-05-16 00:00:00,0.25,4.42,7.45,,,,8.43,,50.2,10.5,7.5,,10.2,10.2,9.5,,9.5,10.7,6.4,0.0,20.02,77.2,,,43.09999999999999,6.7,2.6,5.7,N
867,1990-05-17 00:00:00,0.26,11.28,15.57,,,,24.36,,54.9,10.1,7.6,,9.8,9.8,9.4,,9.8,14.1,4.8,0.0,56.31,43.4,,,40.0,5.1,3.5,7.4,N
868,1990-05-18 00:00:00,0.26,10.24,17.33,,,,24.06,,55.0,10.1,7.6,,9.7,9.7,9.4,,9.4,13.9,3.5,0.0,55.43,35.9,,,39.8,5.2,4.1,8.3,N
869,1990-05-19 00:00:00,0.26,10.08,19.07,,,,25.26,,54.8,9.6,7.6,,9.4,9.2,9.2,,8.3,14.0,-0.1,0.0,58.43,54.2,,,40.1,5.1,2.9,6.5,N
870,1990-05-20 00:00:00,0.25,9.67,16.77,,,,21.34,,53.1,10.5,7.6,,10.0,10.6,9.2,,11.6,17.2,6.3,0.0,49.93,66.7,,,41.6,5.3,2.5,6.8,
871,1990-05-21 00:00:00,0.25,7.81,14.12,,,,16.15,,53.0,10.7,7.6,,10.3,10.5,9.4,,10.6,14.0,7.5,0.0,37.78,65.1,,,41.0,6.0,2.9,6.5,N
872,1990-05-22 00:00:00,0.24,5.53,9.36,,,,11.54,,51.0,10.3,7.7,,10.0,9.9,9.5,,9.1,12.5,6.7,0.7,27.2,74.3,,,42.6,6.4,2.2,5.1,S
873,1990-05-23 00:00:00,0.24,3.95,8.8,,,,10.26,,51.4,10.1,7.8,,9.8,9.6,9.5,,9.3,14.0,5.7,0.7,24.41,84.9,,,42.1,6.5,2.9,8.6,S
874,1990-05-24 00:00:00,0.25,6.53,14.59,,,,16.34,,52.3,9.6,7.8,,9.4,9.1,9.4,,8.5,11.8,2.6,8.2,39.05,66.0,,,41.5,6.2,4.3,8.5,N
875,1990-05-25 00:00:00,0.24,10.32,9.34,,,,21.61,,54.1,9.6,7.8,,9.3,9.5,9.2,,9.7,14.1,5.3,,50.05,45.5,,,40.4,5.5,4.6,8.5,N
876,1990-05-26 00:00:00,0.25,10.95,4.64,,,,27.59,,55.4,9.7,7.8,,9.4,9.6,9.1,,8.7,13.8,3.8,0.0,62.98,36.3,,,39.5,5.1,4.2,7.0,NV
877,1990-05-27 00:00:00,0.26,6.96,9.06,,,,16.86,,53.7,9.5,7.8,,9.3,9.1,9.1,,7.5,11.3,2.8,1.0,39.44,57.8,,,40.59999999999999,5.7,4.0,10.2,N
878,1990-05-28 00:00:00,0.25,10.85,4.96,,,,25.29,,54.2,9.7,7.8,,9.3,9.9,9.0,,11.2,17.2,3.0,,59.13,55.4,,,40.59999999999999,5.2,2.5,5.1,N
879,1990-05-29 00:00:00,0.24,10.8,3.31,,,,26.11,,53.8,10.6,7.8,,10.1,10.7,9.1,,12.4,18.8,4.0,0.0,61.41,57.8,,,41.0,5.2,3.3,9.8,S
880,1990-05-30 00:00:00,0.24,11.83,6.67,,,,24.1,,54.1,11.1,7.8,,10.6,11.3,9.4,,11.8,15.7,7.1,0.0,56.09,74.6,,,40.6,5.3,3.9,8.1,S
881,1990-05-31 00:00:00,0.24,6.76,8.58,,,,14.76,,52.3,11.6,7.9,,11.1,11.8,9.7,,13.1,17.7,10.1,0.0,34.6,79.9,,,41.90000000000001,5.8,2.6,7.9,S
882,1990-06-01 00:00:00,0.24,3.21,5.88,,,,6.94,,49.5,11.3,8.0,,11.0,11.2,10.0,,12.0,14.7,10.3,0.0,16.53,83.9,,,43.8,6.7,2.5,6.0,S
883,1990-06-02 00:00:00,0.22,4.47,6.84,,,,8.34,,49.4,11.4,8.1,,11.0,11.5,10.0,,13.3,17.0,10.8,,20.01,80.3,,,44.0,6.6,2.2,4.4,S
884,1990-06-03 00:00:00,0.22,8.18,8.52,,,,15.46,,52.2,11.8,8.2,,11.3,11.9,10.2,,13.0,16.7,10.8,6.0,36.05,78.0,,,41.7,6.1,3.9,9.7,S
885,1990-06-04 00:00:00,0.22,5.76,9.07,,,,12.13,,51.2,12.0,8.3,,11.5,12.2,10.3,,13.6,18.5,10.6,,28.63,79.7,,,42.59999999999999,6.2,2.0,3.8,S
886,1990-06-05 00:00:00,0.22,8.16,10.63,,,,17.27,,53.5,12.6,8.4,,12.1,13.0,10.5,,14.4,20.9,8.8,,40.26,79.7,,,41.0,5.5,1.7,6.3,N
887,1990-06-06 00:00:00,0.23,8.35,13.1,,,,17.36,,52.7,13.3,8.5,,12.7,13.7,10.9,,15.8,20.3,10.6,12.1,41.29,65.5,,,41.59999999999999,5.7,1.9,4.4,S
888,1990-06-07 00:00:00,0.22,4.08,7.0,,,,7.88,,49.8,13.2,8.6,,12.7,13.1,11.2,,13.0,15.2,10.3,2.9,18.82,79.7,,,43.3,6.9,1.7,4.6,N
889,1990-06-08 00:00:00,0.22,8.93,13.65,,,,17.44,,51.8,13.3,8.8,,12.7,13.4,11.3,,15.0,18.9,10.0,2.3,41.3,57.7,,,42.3,5.9,2.7,5.5,
890,1990-06-09 00:00:00,0.23,11.83,,,,,25.38,,53.6,13.6,8.9,,13.1,14.0,11.4,,15.7,22.1,7.3,,60.24,61.9,,,41.2,5.2,1.4,3.7,S
891,1990-06-10 00:00:00,0.23,12.14,,,,,25.93,,53.6,14.2,9.1,,13.6,14.5,11.7,,17.7,23.3,9.4,0.0,60.91,49.3,,,41.1,5.3,2.3,5.5,
892,1990-06-11 00:00:00,0.22,11.87,,,,,25.45,,53.4,14.5,9.2,,13.9,14.8,12.0,,18.8,25.5,9.6,,60.27,48.9,,,41.3,5.3,2.7,7.3,SV
893,1990-06-12 00:00:00,0.23,11.4,,,,,25.74,,53.6,14.5,9.4,,14.0,14.7,12.2,,16.3,21.6,11.8,0.0,60.69,48.1,,,41.0,5.4,3.0,5.5,N
894,1990-06-13 00:00:00,0.23,10.67,,,,,24.05,,53.3,14.3,9.6,,13.8,14.6,12.3,,17.1,22.4,10.6,0.0,56.73,50.1,,,41.40000000000001,5.3,2.4,4.9,N
895,1990-06-14 00:00:00,0.22,8.92,8.61,,,,19.31,,52.1,14.2,9.7,,13.7,14.1,12.4,,14.5,20.3,9.6,0.0,46.0,58.4,,,42.0,5.9,2.1,6.4,N
896,1990-06-15 00:00:00,0.22,10.07,9.1,,,,22.7,,53.2,13.9,9.8,,13.5,13.9,12.4,,15.4,22.0,5.9,0.0,53.72,59.8,,,41.3,5.5,2.8,7.4,N
897,1990-06-16 00:00:00,0.22,12.79,6.4,,,,26.61,,53.4,14.1,9.9,,13.6,14.3,12.4,,16.3,21.5,10.2,,62.85,50.4,,,41.2,5.4,3.4,7.8,N
898,1990-06-17 00:00:00,0.22,4.19,6.08,,,,10.37,,48.7,13.5,10.0,,13.2,13.1,12.4,,11.7,15.1,9.0,11.8,24.16,75.3,,,45.09999999999999,6.2,2.6,5.9,N
899,1990-06-18 00:00:00,0.23,,9.43,,,,13.06,,52.1,,,,,,,,12.0,17.5,5.0,,18.5,,,,41.7,6.2,,,
900,1990-06-19 00:00:00,0.23,3.51,6.32,,,,7.39,,48.7,13.6,10.1,,13.2,13.5,12.2,,14.0,16.7,11.6,0.1,17.76,85.4,,,44.4,6.9,2.5,4.8,S
901,1990-06-20 00:00:00,0.22,9.85,9.4,,,,18.27,,52.8,14.3,10.1,,13.7,14.7,12.3,,16.8,20.8,13.5,6.1,43.01,76.7,,,41.40000000000001,5.8,2.8,5.7,S
902,1990-06-21 00:00:00,0.2,1.48,3.24,,,,3.67,,42.8,14.5,10.2,,14.0,14.4,12.6,,14.4,15.7,13.1,3.0,8.84,95.0,,,49.2,8.0,3.2,5.8,N
903,1990-06-22 00:00:00,0.23,8.57,10.58,,,,17.47,,52.3,14.4,10.3,,13.9,14.4,12.7,,15.1,19.7,8.1,20.0,41.18,73.8,,,41.8,5.9,2.8,7.6,
904,1990-06-23 00:00:00,0.22,7.08,8.92,,,,14.67,,52.3,14.5,10.4,,14.1,14.3,12.8,,13.7,16.4,11.9,,34.49,80.3,,,41.3,6.4,4.7,7.9,S
905,1990-06-24 00:00:00,0.24,7.38,8.92,,,,17.85,,52.4,14.1,10.5,,13.8,14.0,12.9,,13.5,18.0,9.3,14.0,42.34,76.9,,,41.6,6.0,3.7,6.8,S
906,1990-06-25 00:00:00,0.24,2.72,6.65,,,,8.13,,50.7,13.9,10.6,,13.6,13.5,12.8,,12.9,15.3,10.1,,19.17,89.1,,,42.7,6.6,3.4,6.9,S
907,1990-06-26 00:00:00,0.24,8.86,8.87,,,,21.07,,52.8,13.6,10.6,,13.3,13.4,12.7,,14.2,18.7,7.7,1.7,49.42,59.1,,,41.5,5.7,4.3,9.5,S
908,1990-06-27 00:00:00,0.23,11.59,7.35,,,,26.46,,53.8,13.8,10.7,,13.3,13.7,12.6,,14.3,18.9,6.4,0.0,62.04,54.3,,,40.8,5.4,2.8,6.4,S
909,1990-06-28 00:00:00,0.22,2.82,6.35,,,,7.93,,50.1,13.7,10.7,,13.3,13.2,12.7,,12.4,15.8,9.0,3.0,18.65,89.6,,,43.0,6.9,2.4,5.8,S
910,1990-06-29 00:00:00,0.23,12.06,6.58,,,,26.53,,53.4,14.0,10.7,,13.5,14.0,12.7,,16.0,20.7,9.2,11.1,62.44,52.5,,,41.2,5.4,3.5,6.9,SV
911,1990-06-30 00:00:00,0.24,10.03,7.38,,,,23.56,,52.9,14.3,10.7,,13.8,14.2,12.8,,14.3,19.4,6.8,0.0,56.14,56.4,,,41.6,5.5,2.1,4.9,S
912,1990-07-01 00:00:00,0.23,1.66,4.95,,,,5.7,,48.6,14.0,10.8,,13.7,13.5,13.0,,12.8,16.8,7.9,12.6,13.54,87.3,,,44.5,6.9,2.6,6.0,S
913,1990-07-02 00:00:00,0.23,7.11,9.4,,,,13.96,,52.0,14.0,10.9,,13.6,13.9,12.9,,13.8,17.0,11.7,,33.06,85.2,,,41.5,6.5,3.9,8.1,S
914,1990-07-03 00:00:00,0.24,10.05,8.04,,,,21.98,,52.6,14.6,10.9,,14.0,14.6,12.9,,14.8,18.1,8.7,4.6,52.7,65.9,,,41.6,5.8,3.1,7.0,S
915,1990-07-04 00:00:00,0.24,10.03,8.2,,,,22.97,,53.4,14.3,11.0,,13.9,14.0,13.1,,12.6,18.0,5.3,0.0,54.25,65.9,,,40.9,5.7,3.9,8.2,S
916,1990-07-05 00:00:00,0.25,3.05,6.17,,,,7.42,,50.9,14.1,11.0,,13.7,13.6,13.1,,12.7,15.9,10.1,0.2,17.37,74.0,,,42.5,6.6,2.9,6.6,
917,1990-07-06 00:00:00,0.23,3.18,6.31,,,,7.1,,49.3,13.8,11.1,,13.4,13.5,13.0,,13.1,15.1,11.2,6.0,16.67,86.2,,,43.5,7.2,1.9,3.0,N
918,1990-07-07 00:00:00,0.24,9.16,10.15,,,,17.69,,52.1,14.3,11.1,,13.8,14.4,12.9,,14.4,19.3,11.0,,41.5,76.5,,,41.9,6.0,2.0,5.6,N
919,1990-07-08 00:00:00,0.25,1.97,4.59,,,,5.97,,49.6,14.2,11.1,,13.9,13.7,13.1,,12.5,15.3,8.1,19.0,13.9,90.3,,,43.6,6.8,2.7,5.9,SV
920,1990-07-09 00:00:00,0.25,8.16,6.56,,,,17.68,,52.4,14.3,11.2,,13.8,14.1,13.1,,13.7,16.9,10.3,,41.84,76.8,,,41.7,5.9,4.9,8.7,S
921,1990-07-10 00:00:00,0.26,7.8,10.34,,,,17.51,,52.3,14.1,11.2,,13.7,13.8,13.1,,13.8,18.8,5.8,1.0,41.52,65.5,,,41.6,6.1,2.2,5.1,S
922,1990-07-11 00:00:00,0.26,7.48,8.29,,,,16.86,,51.8,14.6,11.2,,14.1,14.5,13.1,,15.2,20.0,11.2,0.0,40.08,66.3,,,42.3,5.9,3.3,8.1,N
923,1990-07-12 00:00:00,0.26,10.12,5.02,,,,24.56,,53.6,14.4,11.3,,14.0,14.1,13.3,,15.2,19.3,10.2,0.0,57.82,52.2,,,40.9,5.5,4.9,8.2,SV
924,1990-07-13 00:00:00,0.25,9.96,6.56,,,,22.7,,53.7,14.0,11.3,,13.6,13.5,13.2,,14.2,18.6,8.3,0.0,53.1,50.7,,,40.59999999999999,5.7,3.5,8.9,N
925,1990-07-14 00:00:00,0.26,10.38,14.79,,,,24.94,,54.3,14.1,11.4,,13.6,13.8,13.1,,15.1,20.6,8.4,0.0,58.68,50.7,,,40.40000000000001,5.3,2.7,5.1,N
926,1990-07-15 00:00:00,0.26,10.74,12.37,,,,26.13,,54.2,14.5,11.4,,13.9,14.3,13.2,,16.5,24.5,8.7,0.0,61.23,55.1,,,40.5,5.3,2.6,4.6,N
927,1990-07-16 00:00:00,0.26,7.63,11.96,,,,18.09,,52.7,14.7,11.4,,14.2,14.4,13.4,,16.2,20.2,9.9,0.0,43.38,63.7,,,41.59999999999999,5.7,3.0,7.0,N
928,1990-07-17 00:00:00,0.25,5.9,9.93,,,,13.96,,50.9,14.5,11.5,,14.1,14.4,13.5,,17.0,23.8,8.0,0.0,33.78,69.4,,,42.9,6.2,2.1,5.7,N
929,1990-07-18 00:00:00,0.25,10.47,8.92,,,,23.57,,53.1,15.2,11.5,,14.7,15.4,13.6,,18.8,22.5,15.2,0.0,56.45,49.1,,,41.5,5.4,4.3,7.3,N
930,1990-07-19 00:00:00,0.25,10.74,13.82,,,,25.02,,52.8,15.4,11.6,,15.0,15.7,13.7,,18.2,24.7,8.9,0.0,60.21,53.4,,,41.8,5.4,2.4,5.5,N
931,1990-07-20 00:00:00,0.26,9.54,,,,,21.24,,52.3,16.1,11.7,,15.5,16.4,14.0,,18.9,25.5,11.9,0.0,51.72,63.8,,,42.2,5.5,2.1,5.7,N
932,1990-07-21 00:00:00,0.24,7.63,,,,,16.19,,51.6,16.4,11.8,,15.9,16.6,14.3,,17.3,22.7,13.6,,39.14,76.2,,,42.4,6.0,2.5,7.6,N
933,1990-07-22 00:00:00,0.25,8.42,,,,,20.11,,53.5,15.8,11.9,,15.5,15.6,14.4,,15.3,20.1,9.9,6.5,47.71,52.8,,,40.7,5.8,3.8,8.2,N
934,1990-07-23 00:00:00,0.24,4.12,,,,,9.24,,50.9,14.9,12.0,,14.7,14.3,14.3,,14.6,18.1,10.9,,21.89,59.3,,,42.5,6.6,4.6,8.8,N
935,1990-07-24 00:00:00,0.24,5.56,,,,,10.46,,50.3,14.7,12.1,,14.4,14.5,14.0,,16.6,20.1,13.6,0.2,25.32,66.8,,,42.90000000000001,6.8,3.8,6.9,N
936,1990-07-25 00:00:00,0.24,11.18,,,,,23.49,,53.4,15.6,12.0,,15.0,16.0,13.9,,19.5,24.6,11.9,0.0,56.11,57.4,,,41.3,5.3,2.5,5.9,N
937,1990-07-26 00:00:00,0.24,8.2,7.34,,,,20.01,,52.6,15.9,12.0,,15.4,16.1,14.1,,18.8,26.8,9.0,0.0,48.42,59.1,,,41.8,5.6,1.3,3.8,SV
938,1990-07-27 00:00:00,0.23,10.23,3.63,,,,23.3,,52.9,16.4,12.1,,15.8,16.7,14.4,,20.2,27.7,10.0,0.0,56.15,55.5,,,41.8,5.3,2.3,5.7,NV
939,1990-07-28 00:00:00,0.24,8.65,5.6,,,,20.89,,53.4,16.3,12.2,,15.8,16.3,14.6,,19.0,24.9,10.6,,49.52,59.5,,,41.0,5.6,3.8,8.8,S
940,1990-07-29 00:00:00,0.24,5.82,6.7,,,,12.86,,51.8,16.6,12.3,,16.0,16.8,14.7,,18.2,23.2,14.4,12.4,30.53,81.4,,,42.0,6.2,2.3,5.7,S
941,1990-07-30 00:00:00,0.24,9.34,6.02,,,,20.46,,53.2,16.4,12.4,,15.9,16.5,14.8,,17.2,23.3,8.9,,48.5,68.0,,,41.2,5.6,2.7,6.8,V
